brand id,brand name,type,slug,dosage form,generic,strength,manufacturer,package container,Package Size
30452,Amilin Plus,allopathic,amilin-plustablet125-mg5-mg,Tablet,Amitriptyline Hydrochloride + Chlordiazepoxide,12.5 mg+5 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 7.00,(56's pack: ৳ 392.00),",(56's pack: ৳ 392.00)
618,Amilin,allopathic,amilintablet25-mg,Tablet,Amitriptyline Hydrochloride,25 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 1.75,(112's pack: ৳ 196.00),",(112's pack: ৳ 196.00)
617,Amilin,allopathic,amilintablet10-mg,Tablet,Amitriptyline Hydrochloride,10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 0.85,(112's pack: ৳ 95.20),",(112's pack: ৳ 95.20)
4322,Amilax,allopathic,amilaxtablet05-mg10-mg,Tablet,Flupentixol + Melitracen,0.5 mg+10 mg,Amico Laboratories Ltd.,"Unit Price: ৳ 3.20,(50's pack: ৳ 160.00),",(50's pack: ৳ 160.00)
14766,Amilac,allopathic,amilaciv-infusion5,IV Infusion,Amino Acid + D-Sorbitol + Electrolytes,5%,Biopharma Laboratories Ltd.,500 ml bottle: ৳ 350.00,
1501,Adegut,allopathic,adegutoral-suspension5-mg5-ml,Oral Suspension,Domperidone Maleate,5 mg/5 ml,Supreme Pharmaceutical Ltd.,60 ml bottle: ৳ 28.00,
27658,Rimodep,herbal,rimodepcapsule300-mg,Capsule,St. John’s Wort,300 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
17652,Amlotab,allopathic,amlotabtablet10-mg,Tablet,Amlodipine Besilate,10 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
649,Amlosun,allopathic,amlosuntablet5-mg,Tablet,Amlodipine Besilate,5 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
794,Amlosin Plus,allopathic,amlosin-plustablet5-mg25-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",(30's pack: ৳ 120.00)
648,Amlosin,allopathic,amlosintablet5-mg,Tablet,Amlodipine Besilate,5 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 3.41,(30's pack: ৳ 102.30),",(30's pack: ৳ 102.30)
3084,Amlosartan,allopathic,amlosartantablet5-mg160-mg,Tablet,Amlodipine Besilate + Valsartan,5 mg+160 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
3085,Amlosartan,allopathic,amlosartantablet10-mg160-mg,Tablet,Amlodipine Besilate + Valsartan,10 mg+160 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
3083,Amlosartan,allopathic,amlosartantablet5-mg80-mg,Tablet,Amlodipine Besilate + Valsartan,5 mg+80 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
647,Amlopin,allopathic,amlopintablet5-mg,Tablet,Amlodipine Besilate,5 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 5.01,(50's pack: ৳ 250.50),",(50's pack: ৳ 250.50)
646,Amlopin,allopathic,amlopintablet10-mg,Tablet,Amlodipine Besilate,10 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 7.02,(30's pack: ৳ 210.60),",(30's pack: ৳ 210.60)
30555,Amlohil,allopathic,amlohiltablet10-mg,Tablet,Amlodipine Besilate,10 mg,Goodman Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
30556,Amlohil,allopathic,amlohiltablet5-mg,Tablet,Amlodipine Besilate,5 mg,Goodman Pharmaceuticals Ltd.,"Unit Price: ৳ 4.50,(50's pack: ৳ 225.00),",(50's pack: ৳ 225.00)
791,Amlocard Plus,allopathic,amlocard-plustablet5-mg25-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,Drug International Ltd.,"Unit Price: ৳ 5.00,(56's pack: ৳ 280.00),",(56's pack: ৳ 280.00)
792,Amlocard Plus,allopathic,amlocard-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Drug International Ltd.,"Unit Price: ৳ 6.00,(56's pack: ৳ 336.00),",(56's pack: ৳ 336.00)
643,Amlocard,allopathic,amlocardtablet10-mg,Tablet,Amlodipine Besilate,10 mg,Drug International Ltd.,"Unit Price: ৳ 7.00,(50's pack: ৳ 350.00),",(50's pack: ৳ 350.00)
642,Amlocard,allopathic,amlocardtablet5-mg,Tablet,Amlodipine Besilate,5 mg,Drug International Ltd.,"Unit Price: ৳ 5.00,(100's pack: ৳ 500.00),",(100's pack: ৳ 500.00)
790,Amlobet,allopathic,amlobettablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
640,Amlo,allopathic,amlotablet5-mg,Tablet,Amlodipine Besilate,5 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 3.50,(50's pack: ৳ 175.00),",(50's pack: ৳ 175.00)
29913,Amlip,allopathic,amliptablet5-mg10-mg,Tablet,Amlodipine Besilate + Atorvastatin,5 mg+10 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 11.00,(30's pack: ৳ 330.00),",(30's pack: ৳ 330.00)
630,Amlex,allopathic,amlexoral-paste5,Oral Paste,Amlexanox,5%,ACI Limited,5 gm tube: ৳ 75.23,
31511,Amlevo,allopathic,amlevotablet5-mg,Tablet,S-Amlodipine Besilate (Levamlodipine),5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
30296,Amlevo,allopathic,amlevotablet25-mg,Tablet,S-Amlodipine Besilate (Levamlodipine),2.5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
4580,Amival,allopathic,amivaltablet05-mg10-mg,Tablet,Fluphenazine + Nortriptyline,0.5 mg+10 mg,Amico Laboratories Ltd.,"Unit Price: ৳ 0.80,(100's pack: ৳ 80.00),",(100's pack: ৳ 80.00)
28504,Amitip,allopathic,amitiptablet10-mg,Tablet,Amitriptyline Hydrochloride,10 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 0.85,(100's pack: ৳ 85.00),",(100's pack: ৳ 85.00)
28505,Amitip,allopathic,amitiptablet25-mg,Tablet,Amitriptyline Hydrochloride,25 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 1.75,(50's pack: ৳ 87.50),",(50's pack: ৳ 87.50)
620,Amit,allopathic,amittablet10-mg,Tablet,Amitriptyline Hydrochloride,10 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 0.85,(100's pack: ৳ 85.00),,Unit Price: ৳ 0.85,(150's pack: ৳ 127.00),","(100's pack: ৳ 85.00),(150's pack: ৳ 127.00)"
619,Amit,allopathic,amittablet25-mg,Tablet,Amitriptyline Hydrochloride,25 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 1.75,(100's pack: ৳ 175.00),",(100's pack: ৳ 175.00)
32415,Amisure,allopathic,amisureiv-infusion5-mg2-ml,IV Infusion,Amisulpride,5 mg/2 ml,ACME Laboratories Ltd.,"2 ml ampoule: ৳ 60.00,(5's pack: ৳ 300.00),",(5's pack: ৳ 300.00)
14772,Amisol Gold,allopathic,amisol-goldiv-infusion710,IV Infusion,Amino Acid + Glucose + Electrolytes,7%+10%,Popular Pharmaceuticals Ltd.,"250 ml bottle: ৳ 260.98,500 ml bottle: ৳ 401.51",
14771,Amisol,allopathic,amisoliv-infusion5,IV Infusion,Amino Acid + D-Sorbitol + Electrolytes,5%,Popular Pharmaceuticals Ltd.,"250 ml bottle: ৳ 200.76,500 ml bottle: ৳ 351.32",
32196,Adegra,allopathic,adegratablet25-mg,Tablet,Sildenafil Citrate,25 mg,ACI Limited,"Unit Price: ৳ 20.06,(4's pack: ৳ 80.24),",(4's pack: ৳ 80.24)
5996,Adegra,allopathic,adegratablet50-mg,Tablet,Sildenafil Citrate,50 mg,ACI Limited,"Unit Price: ৳ 30.09,(4's pack: ৳ 120.36),",(4's pack: ৳ 120.36)
880,Amoclav,allopathic,amoclaviv-injection1-gm200-mg20-ml,IV Injection,Amoxicillin + Clavulanic Acid,(1 gm+200 mg)/20 ml,Techno Drugs Ltd.,1.2 gm vial: ৳ 280.00,
879,Amoclav,allopathic,amoclavtablet875-mg125-mg,Tablet,Amoxicillin + Clavulanic Acid,875 mg+125 mg,Techno Drugs Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
888,Amoclav,allopathic,amoclavtablet500-mg125-mg,Tablet,Amoxicillin + Clavulanic Acid,500 mg+125 mg,Techno Drugs Ltd.,"Unit Price: ৳ 25.00,(18's pack: ৳ 450.00),",(18's pack: ৳ 450.00)
885,Amoclav,allopathic,amoclavpowder-for-suspension125-mg3125-mg5-ml,Powder for Suspension,Amoxicillin + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Techno Drugs Ltd.,100 ml bottle: ৳ 200.00,
6428,Amocin,allopathic,amocincapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 3.30,(100's pack: ৳ 330.00),",(100's pack: ৳ 330.00)
6430,Amocin,allopathic,amocinpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Pacific Pharmaceuticals Ltd.,100 ml bottle: ৳ 47.50,
6429,Amocin,allopathic,amocincapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 6.70,(50's pack: ৳ 335.00),",(50's pack: ৳ 335.00)
28206,Amocil,allopathic,amocilcapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,MST Pharma,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
6427,Amocil,allopathic,amocilpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,MST Pharma,100 ml bottle: ৳ 50.00,
6426,Amocil,allopathic,amocilcapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,MST Pharma,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
6425,Amocap,allopathic,amocapcapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Sonear Laboratories Ltd.,"Unit Price: ৳ 6.15,(40's pack: ৳ 246.00),",(40's pack: ৳ 246.00)
6424,Amocap,allopathic,amocapcapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Sonear Laboratories Ltd.,"Unit Price: ৳ 3.59,(100's pack: ৳ 359.00),",(100's pack: ৳ 359.00)
17711,Amocal-BZ,allopathic,amocal-bzcapsule5-mg10-mg,Capsule,Amlodipine Besilate + Benazepril Hydrochloride,5 mg+10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 6.02,(30's pack: ৳ 180.60),",(30's pack: ৳ 180.60)
800,Amocal-AT,allopathic,amocal-attablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 6.02,(42's pack: ৳ 252.84),",(42's pack: ৳ 252.84)
657,Amocal,allopathic,amocaltablet5-mg,Tablet,Amlodipine Besilate,5 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 5.00,(42's pack: ৳ 210.00),",(42's pack: ৳ 210.00)
656,Amocal,allopathic,amocaltablet10-mg,Tablet,Amlodipine Besilate,10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 6.02,(30's pack: ৳ 180.60),,Unit Price: ৳ 6.04,(42's pack: ৳ 253.68),","(30's pack: ৳ 180.60),(42's pack: ৳ 253.68)"
22362,Amobin,allopathic,amobintablet200-mg,Tablet,Metronidazole,200 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 0.53,(100's pack: ৳ 53.00),",(100's pack: ৳ 53.00)
10061,Amobin,allopathic,amobinoral-suspension200-mg5-ml,Oral Suspension,Metronidazole,200 mg/5 ml,Doctor’s Chemical Works Ltd.,60 ml bottle: ৳ 24.00,
10060,Amobin,allopathic,amobintablet400-mg,Tablet,Metronidazole,400 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 1.14,(100's pack: ৳ 114.00),",(100's pack: ৳ 114.00)
12604,Amobet,allopathic,amobetcream005,Cream,Clobetasone Butyrate,0.05%,Ad-din Pharmaceuticals Ltd.,10 gm tube: ৳ 30.00,
3066,Amlozep,allopathic,amlozepcapsule5-mg10-mg,Capsule,Amlodipine Besilate + Benazepril Hydrochloride,5 mg+10 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 6.04,(30's pack: ৳ 181.20),",(30's pack: ৳ 181.20)
3088,Amlovas VS,allopathic,amlovas-vstablet10-mg160-mg,Tablet,Amlodipine Besilate + Valsartan,10 mg+160 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 16.06,(30's pack: ৳ 481.80),",(30's pack: ৳ 481.80)
3087,Amlovas VS,allopathic,amlovas-vstablet5-mg160-mg,Tablet,Amlodipine Besilate + Valsartan,5 mg+160 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 16.06,(30's pack: ৳ 481.80),",(30's pack: ৳ 481.80)
30589,Amlovas VS,allopathic,amlovas-vstablet5-mg80-mg,Tablet,Amlodipine Besilate + Valsartan,5 mg+80 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
797,Amlovas AT,allopathic,amlovas-attablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
30557,Amlovas,allopathic,amlovastablet10-mg,Tablet,Amlodipine Besilate,10 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
651,Amlovas,allopathic,amlovastablet5-mg,Tablet,Amlodipine Besilate,5 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
796,Amloten,allopathic,amlotentablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 6.01,(50's pack: ৳ 300.50),",(50's pack: ৳ 300.50)
795,Amloten,allopathic,amlotentablet5-mg25-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 5.27,(30's pack: ৳ 158.10),",(30's pack: ৳ 158.10)
650,Amlotab,allopathic,amlotabtablet5-mg,Tablet,Amlodipine Besilate,5 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
9102,Adecin,allopathic,adecintablet500-mg,Tablet,Ciprofloxacin,500 mg,Supreme Pharmaceutical Ltd.,"Unit Price: ৳ 14.00,(30's pack: ৳ 420.00),",(30's pack: ৳ 420.00)
29569,Amoxikil,allopathic,amoxikilcapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Veritas Pharmaceuticals Ltd.,"Unit Price: ৳ 6.50,(50's pack: ৳ 325.00),",(50's pack: ৳ 325.00)
6447,Amoxicon,allopathic,amoxiconcapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Medicon Pharmaceuticals Ltd.,"Unit Price: ৳ 5.68,(50's pack: ৳ 284.07),",(50's pack: ৳ 284.07)
6448,Amoxicon,allopathic,amoxiconpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Medicon Pharmaceuticals Ltd.,100 ml bottle: ৳ 45.45,
6446,Amoxicon,allopathic,amoxiconcapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Medicon Pharmaceuticals Ltd.,"Unit Price: ৳ 2.84,(100's pack: ৳ 284.00),",(100's pack: ৳ 284.00)
6441,Amoxic,allopathic,amoxiccapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Cosmo Pharma Ltd.,"Unit Price: ৳ 3.23,(100's pack: ৳ 323.00),",(100's pack: ৳ 323.00)
6443,Amoxic,allopathic,amoxicpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Cosmo Pharma Ltd.,100 ml bottle: ৳ 40.00,
6442,Amoxic,allopathic,amoxiccapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Cosmo Pharma Ltd.,"Unit Price: ৳ 5.00,(100's pack: ৳ 500.00),",(100's pack: ৳ 500.00)
6436,Amox,allopathic,amoxcapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 3.50,(100's pack: ৳ 350.00),",(100's pack: ৳ 350.00)
6437,Amox,allopathic,amoxcapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 6.00,(40's pack: ৳ 240.00),",(40's pack: ৳ 240.00)
6439,Amox,allopathic,amoxpediatric-drops125-mg125-ml,Pediatric Drops,Amoxicillin Trihydrate,125 mg/1.25 ml,Doctor’s Chemical Works Ltd.,15 ml bottle: ৳ 28.00,
6438,Amox,allopathic,amoxpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Doctor’s Chemical Works Ltd.,100 ml bottle: ৳ 46.00,
718,Amovast,allopathic,amovasttablet5-mg10-mg,Tablet,Amlodipine Besilate + Atorvastatin,5 mg+10 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 11.07,(20's pack: ৳ 221.40),",(20's pack: ৳ 221.40)
32198,Amotrex DS,allopathic,amotrex-dstablet800-mg,Tablet,Metronidazole,800 mg,ACI Limited,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
22333,Amotrex,allopathic,amotrexiv-infusion500-mg100-ml,IV Infusion,Metronidazole,500 mg/100 ml,ACI Limited,100 ml bottle: ৳ 85.26,
10066,Amotrex,allopathic,amotrextablet200-mg,Tablet,Metronidazole,200 mg,ACI Limited,"Unit Price: ৳ 0.69,(100's pack: ৳ 69.00),",(100's pack: ৳ 69.00)
10067,Amotrex,allopathic,amotrextablet400-mg,Tablet,Metronidazole,400 mg,ACI Limited,"Unit Price: ৳ 1.27,(100's pack: ৳ 127.00),",(100's pack: ৳ 127.00)
10068,Amotrex,allopathic,amotrexoral-suspension200-mg5-ml,Oral Suspension,Metronidazole,200 mg/5 ml,ACI Limited,60 ml bottle: ৳ 29.90,
6434,Amotid F,allopathic,amotid-fpowder-for-suspension250-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,250 mg/5 ml,Biopharma Laboratories Ltd.,100 ml bottle: ৳ 65.25,
31964,Amotid CL,allopathic,amotid-clpowder-for-suspension125-mg3125-mg5-ml,Powder for Suspension,Amoxicillin + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Biopharma Laboratories Ltd.,100 ml bottle: ৳ 200.00,
31965,Amotid CL,allopathic,amotid-cltablet500-mg125-mg,Tablet,Amoxicillin + Clavulanic Acid,500 mg+125 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 30.00,(28's pack: ৳ 840.00),",(28's pack: ৳ 840.00)
6431,Amotid,allopathic,amotidcapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 3.62,(100's pack: ৳ 361.51),",(100's pack: ৳ 361.51)
6432,Amotid,allopathic,amotidcapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 6.02,(100's pack: ৳ 601.63),",(100's pack: ৳ 601.63)
6433,Amotid,allopathic,amotidpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Biopharma Laboratories Ltd.,100 ml bottle: ৳ 46.17,
6435,Amotid,allopathic,amotidpediatric-drops125-mg125-ml,Pediatric Drops,Amoxicillin Trihydrate,125 mg/1.25 ml,Biopharma Laboratories Ltd.,15 ml bottle: ৳ 30.11,
25536,Amorox,allopathic,amoroxsyrup15-mg5-ml,Syrup,Ambroxol Hydrochloride,15 mg/5 ml,United Pharmaceuticals Ltd.,100 ml bottle: ৳ 40.00,
10197,Amogit,allopathic,amogittablet400-mg,Tablet,Metronidazole,400 mg,Marksman Pharmaceuticals Ltd.,"Unit Price: ৳ 1.03,(100's pack: ৳ 103.00),",(100's pack: ৳ 103.00)
10062,Amodis,allopathic,amodistablet400-mg,Tablet,Metronidazole,400 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 1.27,(240's pack: ৳ 304.80),",(240's pack: ৳ 304.80)
10064,Amodis,allopathic,amodisoral-suspension200-mg5-ml,Oral Suspension,Metronidazole,200 mg/5 ml,Square Pharmaceuticals Ltd.,60 ml bottle: ৳ 29.89,
10065,Amodis,allopathic,amodisiv-infusion500-mg100-ml,IV Infusion,Metronidazole,500 mg/100 ml,Square Pharmaceuticals Ltd.,100 ml bottle: ৳ 53.56,
889,Amoclav Forte,allopathic,amoclav-fortepowder-for-suspension400-mg5750-mg5-ml,Powder for Suspension,Amoxicillin + Clavulanic Acid,(400 mg+57.50 mg)/5 ml,Techno Drugs Ltd.,100 ml bottle: ৳ 220.00,
6783,Adecef DS,allopathic,adecef-dspowder-for-suspension250-mg5-ml,Powder for Suspension,Cephradine,250 mg/5 ml,Supreme Pharmaceutical Ltd.,100 ml bottle: ৳ 120.00,
7470,Amucef,allopathic,amucefcapsule200-mg,Capsule,Cefixime Trihydrate,200 mg,Amulet Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
7472,Amucef,allopathic,amucefpowder-for-suspension100-mg5-ml,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Amulet Pharmaceuticals Ltd.,50 ml bottle: ৳ 195.60,
623,Amtylin,allopathic,amtylintablet10-mg,Tablet,Amitriptyline Hydrochloride,10 mg,Edruc Limited,"Unit Price: ৳ 0.50,(100's pack: ৳ 50.00),",(100's pack: ৳ 50.00)
30553,Amtylin,allopathic,amtylintablet25-mg,Tablet,Amitriptyline Hydrochloride,25 mg,Edruc Limited,"Unit Price: ৳ 1.00,(100's pack: ৳ 100.00),",(100's pack: ৳ 100.00)
805,Amtinol Plus,allopathic,amtinol-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Euro Pharma Ltd.,"Unit Price: ৳ 5.50,(50's pack: ৳ 275.00),",(50's pack: ৳ 275.00)
663,Amtinol,allopathic,amtinoltablet5-mg,Tablet,Amlodipine Besilate,5 mg,Euro Pharma Ltd.,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
4031,Amsiv,allopathic,amsivsyrup15-mg5-ml,Syrup,Ambroxol Hydrochloride,15 mg/5 ml,Delta Pharma Ltd.,100 ml bottle: ৳ 45.00,
17688,Ampress Plus,allopathic,ampress-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
17642,Ampress,allopathic,ampresstablet5-mg,Tablet,Amlodipine Besilate,5 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
804,Ampre Plus,allopathic,ampre-plustablet5-mg25-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,Kumudini Pharma Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
661,Ampre,allopathic,ampretablet5-mg,Tablet,Amlodipine Besilate,5 mg,Kumudini Pharma Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
32794,Ampol XR,allopathic,ampol-xrtablet-extended-release665-mg,Tablet (Extended Release),Paracetamol,665 mg,Al-Madina Pharmaceuticals Ltd.,"Unit Price: ৳ 1.50,(100's pack: ৳ 150.00),",(100's pack: ৳ 150.00)
32324,Ampol Plus,allopathic,ampol-plustablet500-mg65-mg,Tablet,Paracetamol + Caffeine,500 mg+65 mg,Al-Madina Pharmaceuticals Ltd.,"Unit Price: ৳ 2.50,(200's pack: ৳ 500.00),",(200's pack: ৳ 500.00)
961,Ampirex,allopathic,ampireximiv-injection500-mgvial,IM/IV Injection,Ampicillin Sodium,500 mg/vial,Jayson Pharmaceuticals Ltd.,"500 mg vial: ৳ 22.49,(5's pack: ৳ 112.45),",(5's pack: ৳ 112.45)
958,Ampimet DS,allopathic,ampimet-dsoral-suspension125-mg5-ml,Oral Suspension,Ampicillin Sodium,125 mg/5 ml,Medimet Pharmaceuticals Ltd.,100 ml bottle: ৳ 43.75,
956,Ampimet,allopathic,ampimetcapsule250-mg,Capsule,Ampicillin Sodium,250 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 3.25,(100's pack: ৳ 325.00),",(100's pack: ৳ 325.00)
957,Ampimet,allopathic,ampimetcapsule500-mg,Capsule,Ampicillin Sodium,500 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
803,Ampil Plus,allopathic,ampil-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,The White Horse Pharma,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
660,Ampil,allopathic,ampiltablet5-mg,Tablet,Amlodipine Besilate,5 mg,The White Horse Pharma,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
948,Ampexin,allopathic,ampexininjection250-mgvial,Injection,Ampicillin Sodium,250 mg/vial,Opsonin Pharma Ltd.,"250 mg vial: ৳ 17.98,(4's pack: ৳ 71.92),",(4's pack: ৳ 71.92)
949,Ampexin,allopathic,ampexininjection500-mgvial,Injection,Ampicillin Sodium,500 mg/vial,Opsonin Pharma Ltd.,"500 mg vial: ৳ 24.00,(4's pack: ৳ 96.00),",(4's pack: ৳ 96.00)
6462,Amoxon,allopathic,amoxonimiv-injection500-mgvial,IM/IV Injection,Amoxicillin Trihydrate,500 mg/vial,Jayson Pharmaceuticals Ltd.,"500 mg vial: ৳ 24.67,(5's pack: ৳ 123.35),",(5's pack: ৳ 123.35)
6459,Amoxon,allopathic,amoxonpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Jayson Pharmaceuticals Ltd.,100 ml bottle: ৳ 47.60,
